cell	genome	process	n_tasks	n_failed	n_aborted	n_superseded	n_unresolved	realtime_hours_sum	wall_clock_hours	cpu_hours_sum	peak_rss_gb_max	rss_field	overhead_task_time_hours_sum	overhead_cpu_hours_sum	attempts	cpus	queues
v1.9.0-rc1_conda	Parastagonospora_nodorum_SN15	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	16.2228		30.8233	3.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Phycomyces_blakesleeanus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0247		0.2933	2.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Phycomyces_blakesleeanus_NRRL_1555_-	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0058		0.0072	0.067	rss	0.0	0.0			
v1.9.0-rc1_conda	Phycomyces_blakesleeanus_NRRL_1555_-	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8622		5.1811	12.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Phycomyces_blakesleeanus_NRRL_1555_-	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	16.5044		45.1232	9.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Pneumocystis_murina_B123	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0006		0.001	0.048	rss	0.0	0.0			
v1.9.0-rc1_conda	Pneumocystis_murina_B123	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.1686		3.812	1.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Protomyces_lactucae-debilis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0222		0.2568	1.4	rss	0.0	0.0			
v1.9.0-rc1_conda	Protomyces_lactucae-debilis_12-1054	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0017	0.049	rss	0.0	0.0			
v1.9.0-rc1_conda	Protomyces_lactucae-debilis_12-1054	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.3689		2.262	3.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Protomyces_lactucae-debilis_12-1054	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	1.7569		8.0187	6.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Pseudogymnoascus_destructans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0242		0.3228	2.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Pseudogymnoascus_destructans_20631-21	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0019		0.0035	0.051	rss	0.0	0.0			
v1.9.0-rc1_conda	Pseudogymnoascus_destructans_20631-21	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4825		2.7445	3.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Pseudogymnoascus_destructans_20631-21	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	7.7772		24.4905	5.3	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyrenophora_teres	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0433		0.5467	4.3	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyrenophora_teres_0-1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0022		0.004	0.053	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyrenophora_teres_0-1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7658		2.7509	1.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyrenophora_teres_0-1	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.2675		0.9665	1.019	rss	0.55	0.0			
v1.9.0-rc1_conda	Pyrenophora_tritici-repentis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.025		0.3018	3.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyrenophora_tritici-repentis_Pt-1C-BFP	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0052	0.08	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyrenophora_tritici-repentis_Pt-1C-BFP	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7547		4.431	12.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyrenophora_tritici-repentis_Pt-1C-BFP	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	13.6872		30.9194	3.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyricularia_oryzae_70-15	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0046		0.0052	0.113	rss	0.0	0.0			
v1.9.0-rc1_conda	Pyricularia_oryzae_70-15	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.6853		10.0544	7.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhizopus_delemar	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0264		0.3129	3.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhizopus_delemar_RA_99-880	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0054		0.0066	0.072	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhizopus_delemar_RA_99-880	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.8239		4.8247	15.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhizopus_delemar_RA_99-880	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	25.1864		49.6424	4.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhizopus_microsporus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.2406		2.0447	6.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhizopus_microsporus_ATCC_52813	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0031		0.0033	0.064	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhizopus_microsporus_ATCC_52813	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	5	0	0	1	0.0		0.0	0.0		0.8	0.0			
v1.9.0-rc1_conda	Rhodotorula_graminis_WP1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0035		0.0026	0.054	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhodotorula_graminis_WP1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.1975		6.7264	8.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhodotorula_toruloides_NP11	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0035		0.0026	0.052	rss	0.0	0.0			
v1.9.0-rc1_conda	Rhodotorula_toruloides_NP11	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.0564		5.9665	4.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Saccharomyces_cerevisiae	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0131		0.166	1.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Saccharomyces_cerevisiae_S288C	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0009		0.0016	0.05	rss	0.0	0.0			
v1.9.0-rc1_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4436		2.5911	3.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Saccharomyces_cerevisiae_S288C	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda	Schizophyllum_commune	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0286		0.327	2.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Schizophyllum_commune_H4-8	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0051	0.069	rss	0.0	0.0			
v1.9.0-rc1_conda	Schizophyllum_commune_H4-8	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7267		4.0962	16.4	rss	0.0	0.0			
v1.9.0-rc1_conda	Schizophyllum_commune_H4-8	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	2	0	0	0	4.8728		65.9872	3.7	rss	0.0667	0.0			
v1.9.0-rc1_conda	Sclerotinia_sclerotiorum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0194		0.2579	2.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Sclerotinia_sclerotiorum_1980	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0029		0.005	0.06	rss	0.0	0.0			
v1.9.0-rc1_conda	Sclerotinia_sclerotiorum_1980	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6136		3.0429	3.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Sclerotinia_sclerotiorum_1980	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	1.6175		3.4016	3.9	rss	0.5667	0.0			
v1.9.0-rc1_conda	Spizellomyces_punctatus_DAOM_BR117	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0081		0.0027	0.043	rss	0.0	0.0			
v1.9.0-rc1_conda	Spizellomyces_punctatus_DAOM_BR117	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.7236		3.6998	6.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Sporobolomyces_koalae_JCM15063	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0013		0.0024	0.054	rss	0.0	0.0			
v1.9.0-rc1_conda	Sporobolomyces_koalae_JCM15063	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.1953		7.1059	2.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Sporobolomyces_salmoneus_JCM6883	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0014		0.0027	0.048	rss	0.0	0.0			
v1.9.0-rc1_conda	Sporobolomyces_salmoneus_JCM6883	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9869		5.1765	2.2	rss	0.0	0.0			
v1.9.0-rc1_conda	Sugiyamaella_lignohabitans_CBS_10342	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0011		0.0021	0.076	rss	0.0	0.0			
v1.9.0-rc1_conda	Sugiyamaella_lignohabitans_CBS_10342	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.1217		5.9392	6.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Synchytrium_microbalum_JEL517	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0033	0.053	rss	0.0	0.0			
v1.9.0-rc1_conda	Synchytrium_microbalum_JEL517	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9314		4.7631	5.5	rss	0.0	0.0			
v1.9.0-rc1_conda	Talaromyces_marneffei	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0286		0.3527	3.4	rss	0.0	0.0			
v1.9.0-rc1_conda	Talaromyces_marneffei_ATCC_18224	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.002		0.0037	0.068	rss	0.0	0.0			
v1.9.0-rc1_conda	Talaromyces_marneffei_ATCC_18224	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6069		3.6459	14.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Talaromyces_marneffei_ATCC_18224	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	12.8875		29.4351	6.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Talaromyces_stipitatus_ATCC_10500	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0024		0.0047	0.07	rss	0.0	0.0			
v1.9.0-rc1_conda	Talaromyces_stipitatus_ATCC_10500	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.6056		8.8017	16.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Tilletiaria_anomala	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0225		0.272	2.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Tilletiaria_anomala_UBC_951	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0013		0.0024	0.047	rss	0.0	0.0			
v1.9.0-rc1_conda	Tilletiaria_anomala_UBC_951	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4331		1.9721	3.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Tilletiaria_anomala_UBC_951	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda	Tilletiopsis_washingtonensis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0159		0.1802	1.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Tilletiopsis_washingtonensis_MCA_4186	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0022		0.0022	0.05	rss	0.0	0.0			
v1.9.0-rc1_conda	Tilletiopsis_washingtonensis_MCA_4186	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5322		2.8799	3.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Tilletiopsis_washingtonensis_MCA_4186	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	9.7267		15.1736	1.7	rss	0.0	0.0			
v1.9.0-rc1_conda	Tremella_mesenterica_Fries	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.002		0.0037	0.064	rss	0.0	0.0			
v1.9.0-rc1_conda	Tremella_mesenterica_Fries	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	2.1978		11.0922	6.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Tricharina_praecox	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0422		0.5013	2.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Tricharina_praecox_CBS_144465	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0051	0.058	rss	0.0	0.0			
v1.9.0-rc1_conda	Tricharina_praecox_CBS_144465	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6433		3.106	6.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Tricharina_praecox_CBS_144465	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	12.3583		32.0822	3.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Trichosporon_asahii	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0286		0.341	2.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Trichosporon_asahii_CBS_2479	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0022		0.0033	0.057	rss	0.0	0.0			
v1.9.0-rc1_conda	Trichosporon_asahii_CBS_2479	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5108		2.5475	6.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Trichosporon_asahii_CBS_2479	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda	Umbelopsis_ramanniana	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0325		0.337	2.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Umbelopsis_ramanniana_AG	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0015		0.0029	0.05	rss	0.0	0.0			
v1.9.0-rc1_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.445		2.5574	4.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Umbelopsis_ramanniana_AG	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda	Uncinocarpus_reesii_1704	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0016		0.003	0.089	rss	0.0	0.0			
v1.9.0-rc1_conda	Uncinocarpus_reesii_1704	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.8475		7.5914	6.3	rss	0.0	0.0			
v1.9.0-rc1_conda	Wallemia_mellicola_CBS_633.66	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0007		0.0013	0.053	rss	0.0	0.0			
v1.9.0-rc1_conda	Wallemia_mellicola_CBS_633.66	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.0611		6.4409	2.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Yarrowia_lipolytica	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0186		0.194	1.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Yarrowia_lipolytica_CLIB122	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0017		0.0026	0.057	rss	0.0	0.0			
v1.9.0-rc1_conda	Yarrowia_lipolytica_CLIB122	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.715		3.9625	10.9	rss	0.0	0.0			
v1.9.0-rc1_conda	Yarrowia_lipolytica_CLIB122	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	11.3736		19.0053	1.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Zygosaccharomyces_rouxii	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0214		0.2732	2.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Zygosaccharomyces_rouxii_CBS_732	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0007		0.0013	0.058	rss	0.0	0.0			
v1.9.0-rc1_conda	Zygosaccharomyces_rouxii_CBS_732	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4469		2.5793	4.1	rss	0.0	0.0			
v1.9.0-rc1_conda	Zygosaccharomyces_rouxii_CBS_732	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	1.9175		5.4457	2.6	rss	0.0	0.0			
v1.9.0-rc1_conda	Zymoseptoria_tritici	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	0.0886		1.2133	6.8	rss	0.0	0.0			
v1.9.0-rc1_conda	Zymoseptoria_tritici_IPO323	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0053	0.087	rss	0.0	0.0			
v1.9.0-rc1_conda	Zymoseptoria_tritici_IPO323	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.9122		4.8877	16.0	rss	0.0	0.0			
v1.9.0-rc1_conda	Zymoseptoria_tritici_IPO323	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	4.485		20.8463	10.2	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	-	ASM_STATS	1	0	0	0	0	0.0081		0.0106	0.012	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	-	FETCH_RNASEQ:COLLECT_SRA_QUERY	1	0	0	0	0	0.0001		0.0001	0.003	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	-	SETUP_DBS:SETUP_AUGUSTUS_CONFIG	1	0	0	0	0	0.0055		0.0001	0.008	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	-	SETUP_DBS:SETUP_MARIADB_DATADIR	1	0	0	0	0	0.001		0.0003	0.136	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Allomyces_macrogynus	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	7.3953		18.4956	2.1	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Allomyces_macrogynus_ATCC_38327	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0083		0.006	0.044	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5428		3.0982	10.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Allomyces_macrogynus_ATCC_38327	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.5667	0.0			
v1.9.0-rc1_conda_rust	Aspergillus_clavatus_NRRL_1	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0019		0.0037	0.073	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Aspergillus_clavatus_NRRL_1	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	1.1975		7.573	4.3	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Aspergillus_fumigatus	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	1.0819		10.9525	4.1	rss	1.1	0.0			
v1.9.0-rc1_conda_rust	Aspergillus_fumigatus_Af293	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.002		0.0037	0.08	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4656		2.3092	4.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Aspergillus_fumigatus_Af293	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.615		1.3745	1.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Batrachochytrium_dendrobatidis	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	2.9925		14.6184	10.4	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Batrachochytrium_dendrobatidis_JAM81	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0022		0.0031	0.068	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.2825	0.2835	1.1286	1.7	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Batrachochytrium_dendrobatidis_JAM81	TRAIN_PREDICT:FUNANNOTATE_TRAIN	0	1	0	0	1	0.0		0.0	0.0		0.55	0.0			
v1.9.0-rc1_conda_rust	Blastomyces_dermatitidis_ER-3	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0044		0.0083	0.109	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Blastomyces_dermatitidis_ER-3	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	2.4239		9.601	2.6	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Botrytis_cinerea	TRAIN_PREDICT:RNASEQ_PREPARE	1	2	0	0	0	3.6203		20.7188	2.5	rss	1.1	0.0			
v1.9.0-rc1_conda_rust	Botrytis_cinerea_B05.10	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0031		0.0059	0.073	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Botrytis_cinerea_B05.10	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.5628		2.6546	4.5	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Botrytis_cinerea_B05.10	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.6822		1.8597	1.8	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Chaetomium_globosum	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	7.16		20.3774	2.7	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Chaetomium_globosum_CBS_148.51	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0026		0.0047	0.083	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	2.2283	2.2345	11.8993	4.6	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Chaetomium_globosum_CBS_148.51	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0002	0.0	0.0	0.005	peak_rss	0.55	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Cokeromyces_recurvatus	TRAIN_PREDICT:RNASEQ_PREPARE	0	2	0	0	1	0.0		0.0	0.0		1.1	0.0			
v1.9.0-rc1_conda_rust	Cokeromyces_recurvatus_NRRL_2243	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0019		0.0035	0.07	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Cokeromyces_recurvatus_NRRL_2243	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.4422	0.4543	1.7446	6.1	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Cokeromyces_recurvatus_NRRL_2243	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	0	0	0	0	0.8311	0.8338	1.7644	1.7	peak_rss	0.0	0.0	1	8	epyc
v1.9.0-rc1_conda_rust	Colletotrichum_graminicola	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	6.8528		18.989	3.1	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Colletotrichum_graminicola_M1.001	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0038		0.007	0.062	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Colletotrichum_graminicola_M1.001	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.6425		3.4014	4.4	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Colletotrichum_graminicola_M1.001	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.5667	0.0			
v1.9.0-rc1_conda_rust	Cryptococcus_deneoformans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.1447		11.5216	3.1	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Cryptococcus_deneoformans_JEC21	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0028		0.0026	0.065	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Cryptococcus_deneoformans_JEC21	TRAIN_PREDICT:FUNANNOTATE_PREDICT	1	0	0	0	0	0.355		1.2748	1.7	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Cryptococcus_deneoformans_JEC21	TRAIN_PREDICT:FUNANNOTATE_TRAIN	1	1	0	0	0	0.0001		0.0	0.003	rss	0.55	0.0			
v1.9.0-rc1_conda_rust	Cryptococcus_neoformans	TRAIN_PREDICT:RNASEQ_PREPARE	1	0	0	0	0	1.2017		10.064	2.2	rss	0.0	0.0			
v1.9.0-rc1_conda_rust	Cryptococcus_neoformans_H99	MASK_GENOME:MASKREPEAT_TANTAN_RUN	1	0	0	0	0	0.0034		0.0025	0.064	rss	0.0	0.0			
